Filename,symmetry_index,aspect_ratio,pixel_ratio,Red Min,Red Max,Red Mean,Green Min,Green Max,Green Mean,Blue Min,Blue Max,Blue Mean,Red Median,Red Std Dev,Green Median,Green Std Dev,Blue Median,Blue Std Dev,Blue Entropy,Green Entropy,Red Entropy,Area-Perimeter Ratio,Contour Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7
152,66.64550436689797,0.8378710196688438,0.029318,13,255,120.14220075266617,1,255,91.613454932542,1,255,83.14072350730784,120.0,55.85280406157719,90.0,49.7397340953076,75.0,49.089152147852374,7.4027805,7.5462623,7.723689,123.01712026574913,5699.0116374492645,0.6830154496070963,2.298866337637256,2.8630446108077643,3.532568048646447,6.7850448602229605,5.004934938979199,7.055222239461355
153,66.64550436689797,0.6719574247836229,0.033310875,1,255,136.1415053392223,1,255,109.04611477716966,1,255,95.07746014093908,142.0,57.019933310864744,113.0,51.974692658105575,92.0,49.82639663955833,7.6039615,7.636815,7.774144,118.05906248702054,6745.483855485916,0.590184098325492,1.9186259512983508,2.0301616811570895,3.220377589858782,5.852245586219661,4.60189988619761,-6.606425995222825
155,66.64550436689797,0.6616963964044817,0.007896625,13,255,167.42652187907282,2,255,162.11003646072425,9,255,165.43121797814467,195.0,69.89839813034867,182.0,73.43644799634636,198.0,76.83178541206327,7.397587,7.5978737,7.387663,66.56396311719425,2827.4082729816437,0.5926251275117792,1.5632806055779447,2.7870110573701354,3.7252572588974893,7.029880633370932,5.133714652413932,7.327965723539556
156,66.64550436689797,0.6219310671966045,0.015433791666666667,3,205,81.81652542716064,3,182,68.39214008223298,1,157,56.906542762571746,81.0,47.470651777928104,62.0,43.55084321842397,45.0,38.911623267216505,6.9534173,7.1109276,7.3409185,101.89629614156186,3619.1109389066696,0.6687763174732521,2.059685599858979,2.8464903159569017,3.3394793645919933,6.456990800896228,4.42661191236864,-6.916775757621353
157,66.64550436689797,0.7337159587748666,0.037792208333333334,10,255,112.33582539610788,1,251,75.77576542706255,1,255,106.8054339401303,122.0,57.544007292611106,77.0,45.015250931473545,111.0,64.2242621386703,7.7316155,7.308243,7.6523337,137.72641333309517,6564.249210596085,0.6642296837910314,2.7405105785578256,2.2481976136306487,4.233149593557214,-8.225666667599796,-6.126448824666765,7.479196768689002
158,66.64550436689797,0.9347327091406357,0.018113875,2,212,80.91494549528102,1,191,57.68299062152793,1,230,69.84142864715494,76.0,43.57216240457162,51.0,35.75178268175695,54.0,49.25092875093723,7.3064623,7.0067096,7.2921267,85.38290878942422,5065.562957882881,0.6261844713421119,2.0293657084285384,2.301714122528671,4.845066268138309,-8.621831685657597,-5.993247159811319,-8.501319396675335
159,66.64550436689797,0.8366200142522998,0.02211375,5,219,79.10277353833399,1,187,57.28433171121674,1,236,72.09088883223328,81.0,39.786265146535015,53.0,33.86661800995795,66.0,47.75084842175193,7.37342,6.958223,7.2314835,89.01979634194699,5931.416625261307,0.642742057171278,2.1217255025541233,2.4812275152363616,4.179767144347845,7.632049128824895,-5.545347899047865,-7.689317009946089
160,66.64550436689797,0.7329092403610981,0.032661625,7,255,104.82424838527375,1,255,73.12444518157983,5,255,104.92131948935996,110.0,59.93297170488015,69.0,48.018417454264075,98.0,63.6514987961191,7.733423,7.374448,7.6585755,132.27403697594875,5905.985164284706,0.6838785609662517,2.695198279945481,2.4606852598648494,4.0927492581779505,7.641201241123912,5.726665750782314,7.440692912611769
161,66.64550436689797,0.9585353157331435,0.021076625,13,245,120.70241914917592,1,219,66.45532743537785,10,255,102.70735747935608,123.0,46.47936707293691,63.0,32.47926382437013,91.0,57.81061897308479,7.6451197,6.9981437,7.515568,96.94374495007223,5193.517129540443,0.7136854621576486,2.5151727289414367,3.3650482598596914,5.531067339212426,-9.81511987538193,-7.225180208734691,9.72008461525171
162,66.64550436689797,0.830492184580318,0.01761625,6,251,135.89025520944205,1,223,84.1670336740076,5,255,119.9986092386291,145.0,49.04036432688017,84.0,37.18871649103314,118.0,53.076441551313735,7.7078633,7.211586,7.5286975,98.79244202789546,4263.301841259003,0.6778273239165653,2.2481978497228785,2.7727990942851637,4.929730059485309,8.820689464020644,6.195832961427619,9.01495997023945
163,66.64550436689797,0.8279787134698168,0.026548125,12,241,123.72752156068775,7,205,84.9378581349907,10,255,101.20818482158973,126.0,41.20320942738069,83.0,31.521599776190627,99.0,43.76751388128711,7.436043,6.992228,7.378611,123.09516715317432,5155.507033109665,0.7211797001207487,2.61008368080787,3.2168063345064204,5.314006967196647,-9.691875131730098,-6.853756503639499,9.465627399548222
164,66.64550436689797,0.7374169164702854,0.034155375,8,237,101.31007198720553,1,222,86.93808144712476,5,255,100.83108319944762,106.0,47.749852452479914,91.0,43.82132045859385,95.0,47.84194112982383,7.545999,7.3707914,7.4965987,116.40888965704045,7015.4178293943405,0.6475717102533215,2.9172092438045922,2.1700357089998006,4.06322554362466,-7.1792159493085395,-5.538306157332148,-9.179583970729215
165,66.64550436689797,0.7495144664685981,0.012401,8,255,125.35642958901164,3,235,111.12306467220385,1,236,94.13811189398598,119.0,44.098509096609845,107.0,42.93109882120176,97.0,36.02704334672449,7.144084,7.395303,7.410762,71.52494704056743,4135.703866124153,0.6283563215507247,2.63436529009031,2.0352429399303937,3.2593058293807595,6.010831674685894,4.602005641428125,6.115831942179343
166,66.64550436689797,0.8045855304228307,0.013548666666666667,12,255,120.91628635044039,7,253,108.23168023913792,1,255,96.46914518033755,108.0,54.05079104934689,99.0,54.096165909389995,92.0,48.03639777654786,7.4651804,7.6244135,7.5691915,64.39605591132585,5015.4624445438385,0.527752097200959,2.7807649768797473,1.6628281895360044,2.483733111094491,-4.563263234275239,-3.8887632301666,-5.33052350133966
167,66.64550436689797,0.975187864437409,0.015881458333333334,6,249,109.22388267240362,3,241,95.9410764649552,6,247,95.96625257441198,102.0,52.84977647706895,85.0,47.96163318759977,89.0,42.49250435377242,7.3380113,7.450902,7.6226773,72.00297167538959,5260.553713083267,0.5638464367452131,2.685122558805188,2.327094264642201,2.7144296146451894,5.901038797420344,-4.081121734670532,5.245542722006195
168,66.64550436689797,0.8221832529043733,0.01920825,10,255,154.22360400695882,4,255,123.15599450755644,1,255,92.82548546963177,151.0,52.59988447095705,116.0,48.499472652515884,76.0,56.79161351519808,7.642053,7.580903,7.632313,101.89373262691132,4504.820739865303,0.7203068872325125,2.36006869355225,3.221989559840553,6.004228333493044,-9.940700896145065,-8.020280059525758,-9.923754126916435
169,66.64550436689797,0.6758940287597275,0.024756,5,255,142.42154932137663,1,255,113.20272528819014,1,255,84.45069891459507,133.0,56.91241123284534,104.0,51.690273944252326,71.0,49.36585282786132,7.449671,7.6084666,7.7013597,92.33434768297823,6404.36105132103,0.6912077569682843,2.5907045947468217,2.8984388114722073,4.373142960850381,-9.085954363776358,5.6759191632722485,-8.005690329589315
170,66.64550436689797,0.7166068274852462,0.013032458333333333,9,255,118.26632862180645,5,255,90.71182208524229,1,255,63.92126384915225,119.0,49.58754837999994,83.0,51.90278780544733,54.0,45.55320887794456,7.232432,7.5510573,7.6086044,62.43215055112503,4977.4594861269,0.6640832238981982,2.014224425633758,2.899336063343743,5.963280410584172,-9.853023003861368,-7.518273130236588,9.993258978501544
171,66.64550436689797,0.6868955855366765,0.021322791666666667,1,255,68.52043302816833,1,255,46.81189971164655,1,255,36.38600362828175,59.0,52.37043357591843,35.0,42.66623051586009,21.0,43.27647526951337,6.5124507,6.9199314,7.413288,106.97389105954878,4764.134453296661,0.7233645541916981,2.284744530558387,3.434651357977607,5.1916125626538925,-9.516310690942415,6.484958824920249,-9.47287197859509
172,66.64550436689797,0.9233986769483278,0.020887875,17,255,156.86754077824256,1,255,123.72441466367972,1,255,93.3233483947491,148.0,55.371278033724366,115.0,46.79927669307374,74.0,57.95059765194081,7.586341,7.5014677,7.542413,117.28335453733865,4258.161799430847,0.7345955361395555,3.095885673655081,3.0255285743605613,4.504979155479013,-8.262338559443206,6.40855557052538,-9.643039924850205
173,66.64550436689797,0.7527771261343518,0.012898375,7,255,124.27028598563773,3,255,101.94294500922274,1,255,85.17059391957184,119.0,51.28228649027972,104.0,45.808230111256776,82.0,49.39329035673523,7.449097,7.448448,7.559507,82.19843479614056,3745.728258252144,0.6668262520974283,2.5614199925526524,2.857505371747177,3.7259324424673914,-7.064334296564586,5.0112059421869635,7.371263849564967
174,66.64550436689797,0.9658037379499758,0.022444125,12,255,131.04455508958358,5,255,107.77538665463679,1,255,76.49048785151876,124.0,47.10593034280333,110.0,42.89092504826547,73.0,39.13203796857429,7.011173,7.311679,7.307359,91.28365478147497,5872.398528337479,0.649649561341232,2.607635964355223,2.3265637406322677,4.369669693230721,-7.738673935884035,-5.675610811992641,-8.207225752007922
175,66.64550436689797,0.9837021618541331,0.030173125,12,255,132.9325807320256,6,255,111.19901126140122,4,255,110.54690087066996,121.0,54.561150801404644,99.0,49.64671091695081,98.0,55.24892957861908,7.6195307,7.5419126,7.6228523,137.83532999652172,5237.768139839172,0.6445342941524598,2.2784640862994134,2.1595983253955473,3.563208209230189,6.5745751197866795,-5.206253242412023,6.57535252559797
176,66.64550436689797,0.9002236579502647,0.027643916666666667,5,255,113.54348455205636,1,255,102.59164438361616,1,255,92.26718627298776,109.0,48.63051391986865,103.0,47.27074506073947,84.0,50.12022245128831,7.579728,7.54434,7.595082,109.09798308899572,6065.203785300255,0.650032089965129,3.189556814488155,2.2248522444173884,3.783727256233381,-7.162061478946471,5.447767809745722,6.8303124206117065
177,66.64550436689797,0.8019579492536034,0.02409025,1,252,88.55858698020984,1,237,70.75316950495187,1,255,62.48785496900374,89.0,57.33113764033814,62.0,51.996420921777634,53.0,52.924003848508704,7.258111,7.404408,7.627084,123.48432266027834,4665.5558178424835,0.724997450681447,2.7841089737569282,3.2536853544961803,4.830117966220675,9.21803239743001,-6.276551966626535,8.871606170451551
178,66.64550436689797,0.6520931318795733,0.026822125,14,255,126.30378993710106,10,255,98.99759371538732,1,255,81.62173141692455,117.0,47.453388323490984,93.0,40.26497689149171,68.0,50.34259664829166,7.417939,7.291707,7.485706,135.3711168324496,4739.600403785706,0.7169625240882955,2.1254165686771707,3.3401772017608575,4.546098186027271,8.894914116011366,-6.534026297904263,8.505615440114791
179,66.64550436689797,0.7434796885596933,0.016852458333333334,3,255,114.56873502629438,2,255,104.61844740368592,1,255,90.13068503935058,114.0,70.22941507207206,101.0,67.79240768398532,82.0,68.28180926492446,7.7209725,7.824158,7.8601713,97.42715228551248,4132.9700248241425,0.7065210145826681,2.144587562400929,2.8595306454401013,4.351083345895865,8.035759933401293,5.538687419556938,-8.196168465057772
180,66.64550436689797,0.8073613112168679,0.015003875,7,255,83.9313843923653,5,237,73.53891633550222,5,255,87.82356224641967,76.0,49.065247674860146,66.0,43.73806799722845,77.0,51.00899925583098,7.462687,7.290167,7.418958,44.10832223157826,8083.984653234482,0.4465795115728272,2.3628276600571145,1.5494454506852466,3.357161070878101,-5.955235266537465,5.067855087278221,-5.9667982178115
181,66.64550436689797,0.6838215866623522,0.012524125,3,255,115.22291976485383,1,255,106.11767484878932,1,255,95.46606658569456,106.0,53.88855382552691,97.0,52.13828406980496,87.0,46.20760486259841,7.444349,7.6072702,7.6592464,50.68947549103212,5973.744984865189,0.6097372800060197,1.7652075702217231,2.436818213180767,3.450077088546991,6.393469677005078,4.34306108064883,8.196120869527881
182,66.64550436689797,0.6196639603492229,0.014082125,2,255,151.9011690352131,1,255,140.1330916945291,1,255,141.6268637284926,159.0,58.44350436674426,145.0,56.11791951446486,141.0,54.28500598755296,7.7397995,7.7677593,7.7801356,66.00297720658773,5086.959925293922,0.5730242107535494,1.566386220313932,2.3784137698928682,3.425421281221991,6.440787953182375,4.325701303451034,-6.52225716578147
183,66.64550436689797,0.877725066700837,0.024415083333333334,32,255,162.51115260033927,17,249,140.52751884934517,1,255,132.04133828031934,164.0,44.82998751204432,145.0,43.47809180861023,132.0,56.819067353905886,7.7936206,7.4279184,7.479286,134.88031230616906,4330.335465669632,0.7006150447106646,2.851106697050993,2.420988435186749,4.868821683625822,8.887602942740495,6.52475260328916,-8.53446201678557
184,66.64550436689797,0.7057324321792326,0.02372025,13,255,138.17811960947574,7,234,122.6260947924242,7,255,123.3544703365268,139.0,44.348026304776006,128.0,41.26628561092313,123.0,47.29543120133609,7.551394,7.3294725,7.4865856,103.11663075654182,5497.934676885605,0.7104597935228507,2.3574082616039362,3.8301813153875055,5.370052236014169,-9.77136548166328,6.61340211219841,9.740709143691497
185,66.64550436689797,0.7057324321792326,0.02372025,37,255,108.92215160745214,16,246,115.49670113089027,17,255,96.28874414617609,96.0,55.64758822542541,105.0,36.50469574630227,77.0,54.04012456726421,7.0026946,6.8938184,7.1394005,103.11663075654182,5497.934676885605,0.7104597935228507,2.3574082616039362,3.8301813153875055,5.370052236014169,-9.77136548166328,6.61340211219841,9.740709143691497
186,66.64550436689797,0.8043755892297765,0.01897225,3,249,116.65773181385931,1,234,98.01875123536776,1,255,91.09003720345945,115.0,54.33799596545894,102.0,48.08528319597917,86.0,44.89987039047762,7.4503765,7.542666,7.7285604,95.11006675226923,4816.866559386253,0.7379240798026296,3.397450642473621,3.710953946680974,4.369109347926421,8.58802773183218,-6.076763123805797,8.507829764487742
187,66.64550436689797,0.5606967164367088,0.0105845,4,255,111.39196072873857,3,245,89.17843702269042,1,255,82.17033246468573,105.0,57.96449439806421,80.0,53.69217130970048,72.0,52.4259300856933,7.5072813,7.5543957,7.666271,74.9274802706957,3370.7993260622025,0.652870987066818,2.038393740954025,2.4882009635600832,4.234864695273018,-8.174367674402646,-5.772795132217698,-7.609862987306871
188,66.64550436689797,0.3954438473785228,0.037367875,22,255,215.195609196402,26,255,213.3180996600244,33,255,218.4906922055375,235.0,45.71260326772408,233.0,43.73345308823929,238.0,49.949859615075816,6.334212,6.441361,6.3370085,108.03325008321916,8267.686099529266,0.4265226833166021,1.0264114941274085,1.953139244987347,2.0188873568095156,4.005095524075076,2.562126355811341,-5.52801299273979
189,66.64550436689797,0.3833399245864626,0.03958004166666667,30,255,180.75156881466984,31,255,178.97653173263882,27,255,185.15139574764638,195.0,39.114181010794134,193.0,37.44348798685312,195.0,42.98265802530537,6.97562,6.793273,6.723502,123.29210752272574,7677.924556732178,0.4408666265578455,1.0422113938056636,2.1149035481393432,2.2752998809735794,4.473010377461202,2.9222353269428942,-5.431745721586425
190,66.64550436689797,0.8032886136228862,0.023845125,1,255,79.79150051549094,1,255,68.84776979020685,1,255,71.69243001155043,82.0,61.01365562411755,66.0,53.789754225613024,68.0,57.21532692847228,7.278295,7.2094746,7.3934565,180.88876281046504,3155.981008052826,0.7796317275519836,2.878586955233361,4.648968323798116,6.690858268334307,-9.998735621848343,-8.315965149680894,-9.998597782364527
191,66.64550436689797,0.9453905239268735,0.011769375,5,255,79.30273485210557,5,255,72.77605721062787,1,255,54.56003752677323,75.0,45.50559584810389,71.0,44.16331125391191,48.0,35.30209793147851,6.783669,7.1979685,7.3130484,57.98976133324599,4835.025934815407,0.5979645842171728,2.1170957079247823,2.5194821300325962,3.5669867005047946,6.6918625111839205,4.752961022551995,-6.861403912380385
192,66.64550436689797,0.6611187219703848,0.0324855,1,255,187.3976380831199,2,255,186.92376727052581,1,255,175.94840330766775,215.0,59.43228216609491,212.0,59.43778937148673,192.0,60.31601477920724,7.3904324,7.114714,6.992203,105.32966664124561,7371.2138731479645,0.6682214912580687,1.95279003568163,2.9239674171442407,3.3406944816471964,6.5317670886147985,4.613882005203416,-6.78489950043586
193,66.64550436689797,0.6681689703697034,0.041817125,10,255,191.34150183686708,8,255,190.0207799635516,5,255,181.39798587301254,216.0,56.15907398083645,213.0,57.16336629235379,195.0,57.53008189038813,7.2696085,6.9794335,6.9093657,130.6863455762542,7645.997717618942,0.6816505663064787,2.0575916197034303,2.730435803639119,3.4272701616247,6.819320253224136,5.83454095280296,-6.564436010075621
194,66.64550436689797,0.919103178817801,0.022354625,3,255,143.8417534775615,1,255,110.47514962414564,2,255,110.49732530614527,133.0,62.00546944355667,94.0,58.787798411555855,97.0,59.54458732030131,7.71916,7.715638,7.728227,80.82317286037987,6601.244186758995,0.6409189445401903,2.9616143662757426,2.375295054734743,3.7181192703371857,6.765003865486493,5.368379048494436,8.11105630681045
195,66.64550436689797,0.9387028552260714,0.024717625,1,255,104.50579969353748,1,255,77.94752929104037,1,255,70.71760810824522,91.0,55.26018241159228,61.0,54.03290208585421,55.0,50.47127486495162,7.3809423,7.495204,7.5903816,105.40190522015143,5604.300973176956,0.7114834860873859,2.7497701685112244,3.3276712340668886,5.188155540635163,9.347516637299192,6.822439156100364,9.747558341077665
196,66.64550436689797,0.9154923234417085,0.02660525,3,248,90.89539815136737,1,230,55.4241500424548,1,249,80.84901354892162,93.0,53.041251138398124,47.0,40.96563613586504,77.0,49.57126277999073,7.487487,7.0696144,7.539471,113.51865500601498,5603.40060377121,0.667799649537179,2.501541135631846,2.3456864425530974,3.948085338823405,7.413953318929374,6.526324796039063,7.150821482776859
197,66.64550436689797,0.9588055960937377,0.023532875,1,255,70.3518994648846,1,255,47.22340044917073,1,255,57.59473883716646,57.0,54.463434966612915,31.0,42.63557245697926,41.0,50.80194246102847,7.1752863,6.8557034,7.3864183,92.01049184135317,6103.2441927194595,0.5796693596232009,3.0087419570846197,1.8085696904986448,3.079025943311019,5.696191262360601,4.61004404604246,5.652626858979463
198,66.64550436689797,0.9222159631140642,0.02349525,1,255,63.24777301513268,1,255,40.86280970911343,1,255,50.66850511073254,53.0,50.86940109117089,27.0,38.728491175495286,34.0,47.04314940589663,6.9533596,6.670438,7.214818,92.95772995504079,6038.007815718651,0.6549728437406794,2.3942852874255514,2.5288420177731084,3.441723403272732,6.427494319579771,5.057945435442888,7.702879359708884
199,66.64550436689797,0.7546769466386,0.03651925,1,255,73.69661409902129,1,255,60.29576179131181,1,255,49.777010648255555,65.0,52.85636190448513,50.0,47.795556831659894,33.0,47.41897314179945,6.9749537,7.2288127,7.466382,114.7107323237977,7614.666756153107,0.5921633721417875,2.0119949091395193,1.958181033632712,3.218609930670465,6.290425603193958,5.679775285937276,-5.831767386508536
200,66.64550436689797,0.7913524566018036,0.028376708333333334,4,255,140.88776593479687,1,230,74.58013358044344,1,255,91.14162813474158,141.0,83.31519714222995,59.0,50.70532370574052,89.0,51.53502893457467,7.585589,7.3746834,7.4466662,131.25637365371387,5172.194546461105,0.6978485180512954,2.1503241225343763,2.8426634890936406,4.947116501328941,-8.83291650241402,-6.146495029262005,9.26606619737384
201,66.64550436689797,0.9012232457320992,0.020289625,1,255,63.19108260633841,1,207,36.1025949260442,1,234,42.3198607323543,40.0,64.62949629182586,19.0,37.04047813066654,26.0,43.64114252310106,6.7031775,6.4414225,6.9975815,80.96959949495819,5981.726512432098,0.6788512210388299,2.418064212995876,2.80400006657706,4.067390031382089,-7.533767545644374,-5.436177963083956,7.92992089049077
202,66.64550436689797,0.8567281781229648,0.03662225,1,236,81.04080316039314,1,197,61.565969630209565,1,206,58.716395697720856,97.0,54.42810172443836,66.0,41.67281630782507,59.0,40.74911421301754,7.0806637,7.0679226,7.2910767,117.81257230373252,7433.298355817795,0.6902855495587495,3.0888018099485683,2.8134214916057916,4.695938545749738,8.607682435209862,6.576002255195392,-8.56294177858487
203,66.64550436689797,0.6731530927550716,0.06901879166666666,4,255,116.18697323373888,2,255,105.4775716275338,1,255,81.32255006331319,117.0,52.12791120254571,103.0,55.33725761934386,78.0,47.65913661763992,7.481969,7.6765227,7.6940403,163.50512069371695,10099.836586117744,0.6200358808666266,1.7079884669418486,2.7674647316122463,5.094729725243974,9.013972341856864,5.9999029117739,-9.331791686780111
204,66.64550436689797,0.7466220001571693,0.03745425,1,230,50.557769899608985,1,208,44.91841058423603,1,255,47.07941977961328,27.0,51.38129345712074,21.0,49.41981511081494,25.0,49.71733150876019,6.857576,6.672,6.9226346,130.30790465327578,6876.067897677422,0.7134269412497137,2.2753412406896363,4.104565356697715,4.47615075361413,9.14210661571575,-5.980728956054146,8.770736773334662
205,66.64550436689797,0.883333319539387,0.034826875,1,225,61.39235858537519,1,201,57.79008542304747,1,226,50.110304501218295,47.0,49.52138228095746,39.0,49.44539632619843,34.0,45.7237634299383,6.952194,7.045249,7.1777363,128.11225298138828,6508.07382273674,0.7375542225478388,2.543335571002,4.503035085833433,5.014443886776428,-9.779278642495987,-6.538450143813979,-9.59341801678867
206,66.64550436689797,0.949805102471418,0.021623041666666665,15,255,139.82972061053698,1,255,112.52905413868521,1,255,105.36268150652585,138.0,54.88564030024654,107.0,48.21922402088206,99.0,54.17174967900742,7.6956334,7.5842156,7.721408,97.24498504126099,5341.65334880352,0.6365066487584745,2.3911263751980583,2.315606625905186,3.516142094188583,7.321449401916034,4.718921790968956,-6.435526451283856
207,66.64550436689797,0.8886820643014645,0.0633095,13,255,187.23241048605132,11,255,170.20538518442467,10,255,152.6855211303201,201.0,55.810176983197444,184.0,53.60535328510341,166.0,48.713515733467695,7.3882356,7.519286,7.3531184,143.8230881730859,10532.55439889431,0.6010850089812463,1.916896902567356,3.0085127690968156,4.039267591154369,-8.145828340011965,-5.184429721500397,7.576446359722202
208,66.64550436689797,0.695371835824526,0.027100666666666665,19,255,154.78137530442055,17,255,135.69457854665322,13,255,126.91816160734054,158.0,45.545000786744296,132.0,49.59630297516832,127.0,54.5889174672709,7.620486,7.5300226,7.4597826,89.76552560986902,7059.530879974365,0.5428043828388968,1.4637516014116312,3.1279104380836866,2.4441231632313167,5.24672528779119,3.1989873530303305,5.796771919128271
209,66.64550436689797,0.968545464927117,0.010833,1,255,64.54684621272439,1,255,56.38295376307277,1,255,42.29866375112124,47.0,54.560804418254605,36.0,50.02751342522865,25.0,42.45119908813466,6.69478,7.060006,7.290838,79.07437554626821,3269.662241578102,0.7572438239769069,3.3486402066232888,4.392822570696123,4.784318254435191,9.324251205841835,-6.461740400612489,-9.523932195717931
210,66.64550436689797,0.867217809916516,0.012324125,1,255,57.09329388893585,1,255,47.99595980769361,1,255,37.61865818207721,38.0,51.851572451949025,29.0,45.87597747503047,19.0,46.786175311957855,6.488255,6.8970394,7.1734953,75.79590942050312,3879.7080508470535,0.7336498544271635,3.2033243119519765,3.9198248478789517,4.8022259434000825,9.111195996334388,-6.445083363494286,-9.636969458689384
211,66.64550436689797,0.9650897900884293,0.013546875,1,255,72.61243579096306,1,255,72.53509001264145,1,255,76.91892299222141,52.0,59.91080260436272,55.0,58.760370983120765,62.0,60.87832072223988,7.5738163,7.473777,7.4672804,62.90006410902854,5132.769013404846,0.6300374647809708,2.387304156319572,2.3083989396277977,4.030679875976951,-7.7970378512813285,5.224797033223586,7.213691914142029
212,66.64550436689797,0.9844571559543454,0.006400375,2,255,72.45839761993112,3,255,80.8242095189735,1,255,64.81648574200817,66.0,49.4612311793315,74.0,54.57306027050572,47.0,54.522747968784735,7.300205,7.5209904,7.4085236,67.52801006686093,2259.758577942848,0.7263957338691964,3.204148636359914,2.7541302030557584,3.9795489498550753,8.123735271890816,5.70687782977312,-7.351388506789388
213,66.64550436689797,0.8103707742924856,0.013624,4,255,117.5688062732433,2,255,101.40415198669015,1,255,74.7998782617739,113.0,52.044538007603535,107.0,50.80077160448332,67.0,46.894236972789656,7.287079,7.537262,7.597109,88.23304969245248,3687.0764541625977,0.642789004998373,2.5324624966950564,2.184993975310882,3.102088379062439,5.805324191951723,4.382671779508351,6.055066447509498
214,66.64550436689797,0.789184307333482,0.03511875,1,255,64.95951695613071,1,255,56.207022972495174,1,255,46.81997145003222,60.0,51.624487608165715,43.0,48.01866448264922,31.0,47.15272456699813,6.869334,7.0141506,7.192305,147.9291876264088,5682.3539254665375,0.7004164846356528,2.699778906160963,2.695898128240786,3.867757662427936,7.340981808885149,5.301297639116177,7.2642404739054225
215,66.64550436689797,0.9857988165680474,0.016076375,3,247,69.99023670862782,2,255,58.93270145373776,1,255,45.4171221817032,51.0,57.36548644777741,43.0,47.97927667830672,31.0,41.08701352174409,6.7507653,7.1304216,7.367356,101.5136099836953,3784.088656306267,0.7244185454950361,3.3368106759472447,3.835121312586008,3.771591708134535,-7.592247438774849,-5.443244806481793,8.107773479667433
216,66.64550436689797,0.8444278749278893,0.0360285,1,255,115.65423282289579,1,255,94.64417637704207,1,255,84.81505626087278,119.0,67.8750974696064,94.0,62.417485793960516,72.0,62.910206918717954,7.6896267,7.739826,7.8793845,133.84785189965316,6439.404800057411,0.6716768500789592,4.925981417150363,2.434510117828421,4.800980529700628,8.956452261091805,7.311593568724425,-8.422729820302404
217,66.64550436689797,0.8339036518686858,0.02317775,3,255,114.63219754577845,1,255,97.71399087434425,1,255,75.84601684639037,115.0,54.78655240608329,104.0,54.35260320048081,63.0,53.274533811724304,7.486221,7.59783,7.6864924,104.13605095742233,5319.07053232193,0.69932399991939,2.571830235143875,2.837006939217444,3.9426679771526065,7.331590081686201,5.23713837371055,9.291464536973123
218,66.64550436689797,0.7851001168210102,0.019377375,2,255,141.6508815048478,1,255,118.03080697634914,1,255,99.02352665227767,146.0,64.15728432171079,116.0,63.14326813498946,93.0,61.66344180726921,7.778201,7.843444,7.8364162,91.08612945685731,5082.832070708275,0.6357073198674872,2.9183716431493094,2.14285117546145,3.8695359170585197,7.180222134139801,5.708742523481453,-6.936467705145171
219,66.64550436689797,0.8379835397980944,0.04788425,1,255,89.9517208733281,1,255,74.29741458830081,1,255,65.75252489644073,80.0,63.1264385494182,62.0,57.89339780563883,48.0,58.04186816984746,7.3188877,7.5087194,7.6992292,188.1469890156292,6092.866572022438,0.7096124162265894,2.3282300222663705,2.99247421502664,4.084042418245297,7.867325975551462,-5.406554633097367,7.7034668679938845
220,66.64550436689797,0.6735850914735616,0.043416166666666665,1,255,86.24580944465664,1,255,76.0869840611756,1,255,64.88055706446109,73.0,69.15306055618244,58.0,65.6711917182429,43.0,64.15181447547008,7.2378674,7.4851294,7.6183033,187.06297834960637,5557.0776706933975,0.7036681889977309,2.0955833932549166,4.3626924428423735,5.077641619012537,9.921652405958481,6.812396883511296,-9.588285400301228
221,66.64550436689797,0.8246469471371102,0.038485875,1,255,94.69888951562874,1,255,80.74616464861154,1,255,69.6186093814816,81.0,65.11812060350474,64.0,60.950526298198994,48.0,62.48456431326421,7.310464,7.6011868,7.7440825,145.82674514208492,6315.155008792877,0.7024743818777072,3.546576768733576,2.8000557799554175,3.681441517678527,-7.817906655478574,-5.795514345883098,-6.92531670051474
222,66.64550436689797,0.8883679068193963,0.0401345,2,255,111.52193457831375,1,255,95.65841347226966,1,255,84.6108215072161,106.0,68.45712673465599,87.0,64.46151115597758,65.0,68.33706146630144,7.467005,7.7594137,7.850247,125.28356729779793,7661.918643474579,0.7085140601485865,2.9122500153656325,3.1846472033199884,4.754292370081943,9.030249660516017,-6.636809441048343,8.7457991183791
223,66.64550436689797,0.8831076457624365,0.007721125,18,255,143.70944972397157,14,255,136.4037462157393,1,255,125.04453882643728,139.0,59.170251111348094,131.0,57.78313120588826,125.0,58.555025218094244,7.7502365,7.7179813,7.7112117,99.82207264262922,1848.1433526277542,0.7804630349036208,3.492284015081924,5.140921820093815,5.055914756428319,9.895341338647548,6.814963109636879,-9.783633848222946
224,66.64550436689797,0.7492759607035895,0.022474,11,255,136.7709760908902,12,254,127.46873238705467,1,255,106.50630360380738,136.0,47.929159340927846,123.0,43.61530415652769,104.0,47.028084772936324,7.5071774,7.429077,7.5731063,96.72523804446979,5551.084813594818,0.49612943799455084,1.28342919561335,2.6367368298966625,2.84089910823395,-6.612690290140139,3.563779649096764,5.581572632501872
